keyword,frequency,year
CO<inf>2</inf>,0,2003
CO<inf>2</inf>,0,2004
CO<inf>2</inf>,0,2005
CO<inf>2</inf>,0,2006
CO<inf>2</inf>,0,2007
CO<inf>2</inf>,1,2008
CO<inf>2</inf>,0,2009
CO<inf>2</inf>,0,2010
CO<inf>2</inf>,0,2011
CO<inf>2</inf>,0,2012
CO<inf>2</inf>,0,2013
CO<inf>2</inf>,0,2014
CO<inf>2</inf>,0,2015
cognition,0,1990
cognition,0,1991
cognition,0,1992
cognition,0,1993
cognition,0,1994
cognition,0,1995
cognition,0,1996
cognition,0,1997
cognition,0,1998
cognition,0,1999
cognition,0,2000
cognition,0,2001
cognition,0,2002
cognition,0,2003
cognition,0,2004
cognition,0,2005
cognition,0,2006
cognition,0,2007
cognition,2,2008
cognition,0,2009
cognition,0,2010
cognition,0,2011
cognition,0,2012
cognition,0,2013
cognition,0,2014
cognition,0,2015
Collaboration,0,1990
Collaboration,0,1991
Collaboration,0,1992
Collaboration,0,1993
Collaboration,0,1994
Collaboration,0,1995
Collaboration,0,1996
Collaboration,0,1997
Collaboration,0,1998
Collaboration,0,1999
Collaboration,0,2000
Collaboration,0,2001
Collaboration,0,2002
Collaboration,0,2003
Collaboration,0,2004
Collaboration,0,2005
Collaboration,0,2006
Collaboration,0,2007
Collaboration,0,2008
Collaboration,0,2009
Collaboration,0,2010
Collaboration,0,2011
Collaboration,2,2012
Collaboration,0,2013
Collaboration,0,2014
Collaboration,0,2015
collaborative visual analytics,0,1990
collaborative visual analytics,0,1991
collaborative visual analytics,0,1992
collaborative visual analytics,0,1993
collaborative visual analytics,0,1994
collaborative visual analytics,0,1995
collaborative visual analytics,0,1996
collaborative visual analytics,0,1997
collaborative visual analytics,0,1998
collaborative visual analytics,0,1999
collaborative visual analytics,0,2000
collaborative visual analytics,0,2001
collaborative visual analytics,0,2002
collaborative visual analytics,0,2003
collaborative visual analytics,0,2004
collaborative visual analytics,0,2005
collaborative visual analytics,0,2006
collaborative visual analytics,0,2007
collaborative visual analytics,0,2008
collaborative visual analytics,0,2009
collaborative visual analytics,1,2010
collaborative visual analytics,0,2011
collaborative visual analytics,0,2012
collaborative visual analytics,0,2013
collaborative visual analytics,0,2014
collaborative visual analytics,0,2015
co-located collaborative visual analytics process,0,1990
co-located collaborative visual analytics process,0,1991
co-located collaborative visual analytics process,0,1992
co-located collaborative visual analytics process,0,1993
co-located collaborative visual analytics process,0,1994
co-located collaborative visual analytics process,0,1995
co-located collaborative visual analytics process,0,1996
co-located collaborative visual analytics process,0,1997
co-located collaborative visual analytics process,0,1998
co-located collaborative visual analytics process,0,1999
co-located collaborative visual analytics process,0,2000
co-located collaborative visual analytics process,0,2001
co-located collaborative visual analytics process,0,2002
co-located collaborative visual analytics process,0,2003
co-located collaborative visual analytics process,0,2004
co-located collaborative visual analytics process,0,2005
co-located collaborative visual analytics process,0,2006
co-located collaborative visual analytics process,0,2007
co-located collaborative visual analytics process,0,2008
co-located collaborative visual analytics process,0,2009
co-located collaborative visual analytics process,1,2010
co-located collaborative visual analytics process,0,2011
co-located collaborative visual analytics process,0,2012
co-located collaborative visual analytics process,0,2013
co-located collaborative visual analytics process,0,2014
co-located collaborative visual analytics process,0,2015
comic strip metaphor,0,1990
comic strip metaphor,0,1991
comic strip metaphor,0,1992
comic strip metaphor,0,1993
comic strip metaphor,0,1994
comic strip metaphor,0,1995
comic strip metaphor,0,1996
comic strip metaphor,0,1997
comic strip metaphor,0,1998
comic strip metaphor,0,1999
comic strip metaphor,0,2000
comic strip metaphor,0,2001
comic strip metaphor,0,2002
comic strip metaphor,0,2003
comic strip metaphor,0,2004
comic strip metaphor,0,2005
comic strip metaphor,0,2006
comic strip metaphor,0,2007
comic strip metaphor,0,2008
comic strip metaphor,0,2009
comic strip metaphor,1,2010
comic strip metaphor,0,2011
comic strip metaphor,0,2012
comic strip metaphor,0,2013
comic strip metaphor,0,2014
comic strip metaphor,0,2015
complex concepts,0,1990
complex concepts,0,1991
complex concepts,0,1992
complex concepts,0,1993
complex concepts,0,1994
complex concepts,0,1995
complex concepts,0,1996
complex concepts,0,1997
complex concepts,0,1998
complex concepts,0,1999
complex concepts,0,2000
complex concepts,0,2001
complex concepts,0,2002
complex concepts,0,2003
complex concepts,0,2004
complex concepts,0,2005
complex concepts,0,2006
complex concepts,0,2007
complex concepts,1,2008
complex concepts,0,2009
complex concepts,0,2010
complex concepts,0,2011
complex concepts,0,2012
complex concepts,0,2013
complex concepts,0,2014
complex concepts,0,2015
complex human disorders,0,1990
complex human disorders,0,1991
complex human disorders,0,1992
complex human disorders,0,1993
complex human disorders,0,1994
complex human disorders,0,1995
complex human disorders,0,1996
complex human disorders,0,1997
complex human disorders,0,1998
complex human disorders,0,1999
complex human disorders,0,2000
complex human disorders,0,2001
complex human disorders,0,2002
complex human disorders,0,2003
complex human disorders,0,2004
complex human disorders,0,2005
complex human disorders,0,2006
complex human disorders,0,2007
complex human disorders,0,2008
complex human disorders,1,2009
complex human disorders,0,2010
complex human disorders,0,2011
complex human disorders,0,2012
complex human disorders,0,2013
complex human disorders,0,2014
complex human disorders,0,2015
Configurable Spaces,0,1990
Configurable Spaces,0,1991
Configurable Spaces,0,1992
Configurable Spaces,0,1993
Configurable Spaces,0,1994
Configurable Spaces,0,1995
Configurable Spaces,0,1996
Configurable Spaces,0,1997
Configurable Spaces,0,1998
Configurable Spaces,0,1999
Configurable Spaces,0,2000
Configurable Spaces,0,2001
Configurable Spaces,0,2002
Configurable Spaces,0,2003
Configurable Spaces,0,2004
Configurable Spaces,0,2005
Configurable Spaces,0,2006
Configurable Spaces,0,2007
Configurable Spaces,1,2008
Configurable Spaces,0,2009
Configurable Spaces,0,2010
Configurable Spaces,0,2011
Configurable Spaces,0,2012
Configurable Spaces,0,2013
Configurable Spaces,0,2014
Configurable Spaces,0,2015
Congressional Budget Office,0,1990
Congressional Budget Office,0,1991
Congressional Budget Office,0,1992
Congressional Budget Office,0,1993
Congressional Budget Office,0,1994
Congressional Budget Office,0,1995
Congressional Budget Office,0,1996
Congressional Budget Office,0,1997
Congressional Budget Office,0,1998
Congressional Budget Office,0,1999
Congressional Budget Office,0,2000
Congressional Budget Office,0,2001
Congressional Budget Office,0,2002
Congressional Budget Office,0,2003
Congressional Budget Office,0,2004
Congressional Budget Office,0,2005
Congressional Budget Office,0,2006
Congressional Budget Office,0,2007
Congressional Budget Office,0,2008
Congressional Budget Office,0,2009
Congressional Budget Office,0,2010
Congressional Budget Office,0,2011
Congressional Budget Office,1,2012
Congressional Budget Office,0,2013
Congressional Budget Office,0,2014
Congressional Budget Office,0,2015
connected morphological operators,0,1990
connected morphological operators,0,1991
connected morphological operators,0,1992
connected morphological operators,0,1993
connected morphological operators,0,1994
connected morphological operators,0,1995
connected morphological operators,0,1996
connected morphological operators,0,1997
connected morphological operators,0,1998
connected morphological operators,0,1999
connected morphological operators,0,2000
connected morphological operators,0,2001
connected morphological operators,0,2002
connected morphological operators,0,2003
connected morphological operators,0,2004
connected morphological operators,0,2005
connected morphological operators,0,2006
connected morphological operators,0,2007
connected morphological operators,0,2008
connected morphological operators,0,2009
connected morphological operators,2,2010
connected morphological operators,0,2011
connected morphological operators,0,2012
connected morphological operators,0,2013
connected morphological operators,0,2014
connected morphological operators,0,2015
contest,0,1990
contest,0,1991
contest,0,1992
contest,0,1993
contest,0,1994
contest,0,1995
contest,0,1996
contest,0,1997
contest,0,1998
contest,0,1999
contest,0,2000
contest,0,2001
contest,0,2002
contest,0,2003
contest,0,2004
contest,0,2005
contest,0,2006
contest,0,2007
contest,0,2008
contest,1,2009
contest,0,2010
contest,0,2011
contest,0,2012
contest,0,2013
contest,0,2014
contest,0,2015
Context,0,1990
Context,0,1991
Context,0,1992
Context,0,1993
Context,0,1994
Context,0,1995
Context,0,1996
Context,0,1997
Context,0,1998
Context,0,1999
Context,0,2000
Context,0,2001
Context,0,2002
Context,0,2003
Context,0,2004
Context,0,2005
Context,0,2006
Context,0,2007
Context,0,2008
Context,0,2009
Context,0,2010
Context,0,2011
Context,0,2012
Context,0,2013
Context,0,2014
Context,6,2015
continuous analysis process,0,1990
continuous analysis process,0,1991
continuous analysis process,0,1992
continuous analysis process,0,1993
continuous analysis process,0,1994
continuous analysis process,0,1995
continuous analysis process,0,1996
continuous analysis process,0,1997
continuous analysis process,0,1998
continuous analysis process,0,1999
continuous analysis process,0,2000
continuous analysis process,0,2001
continuous analysis process,0,2002
continuous analysis process,0,2003
continuous analysis process,0,2004
continuous analysis process,0,2005
continuous analysis process,0,2006
continuous analysis process,0,2007
continuous analysis process,0,2008
continuous analysis process,0,2009
continuous analysis process,1,2010
continuous analysis process,0,2011
continuous analysis process,0,2012
continuous analysis process,0,2013
continuous analysis process,0,2014
continuous analysis process,0,2015
coordinated view,0,1990
coordinated view,0,1991
coordinated view,0,1992
coordinated view,0,1993
coordinated view,0,1994
coordinated view,0,1995
coordinated view,0,1996
coordinated view,0,1997
coordinated view,0,1998
coordinated view,0,1999
coordinated view,0,2000
coordinated view,0,2001
coordinated view,0,2002
coordinated view,0,2003
coordinated view,0,2004
coordinated view,0,2005
coordinated view,0,2006
coordinated view,0,2007
coordinated view,0,2008
coordinated view,0,2009
coordinated view,1,2010
coordinated view,0,2011
coordinated view,0,2012
coordinated view,0,2013
coordinated view,0,2014
coordinated view,0,2015
correlation analysis,0,1990
correlation analysis,0,1991
correlation analysis,0,1992
correlation analysis,0,1993
correlation analysis,0,1994
correlation analysis,0,1995
correlation analysis,0,1996
correlation analysis,0,1997
correlation analysis,0,1998
correlation analysis,0,1999
correlation analysis,0,2000
correlation analysis,0,2001
correlation analysis,0,2002
correlation analysis,0,2003
correlation analysis,0,2004
correlation analysis,0,2005
correlation analysis,0,2006
correlation analysis,0,2007
correlation analysis,0,2008
correlation analysis,0,2009
correlation analysis,0,2010
correlation analysis,0,2011
correlation analysis,1,2012
correlation analysis,0,2013
correlation analysis,0,2014
correlation analysis,0,2015
correlative analysis,0,1990
correlative analysis,0,1991
correlative analysis,0,1992
correlative analysis,0,1993
correlative analysis,0,1994
correlative analysis,0,1995
correlative analysis,0,1996
correlative analysis,0,1997
correlative analysis,0,1998
correlative analysis,0,1999
correlative analysis,0,2000
correlative analysis,0,2001
correlative analysis,0,2002
correlative analysis,0,2003
correlative analysis,0,2004
correlative analysis,0,2005
correlative analysis,0,2006
correlative analysis,0,2007
correlative analysis,0,2008
correlative analysis,0,2009
correlative analysis,0,2010
correlative analysis,0,2011
correlative analysis,1,2012
correlative analysis,0,2013
correlative analysis,0,2014
correlative analysis,0,2015
correlative analysis process,0,1990
correlative analysis process,0,1991
correlative analysis process,0,1992
correlative analysis process,0,1993
correlative analysis process,0,1994
correlative analysis process,0,1995
correlative analysis process,0,1996
correlative analysis process,0,1997
correlative analysis process,0,1998
correlative analysis process,0,1999
correlative analysis process,0,2000
correlative analysis process,0,2001
correlative analysis process,0,2002
correlative analysis process,0,2003
correlative analysis process,0,2004
correlative analysis process,0,2005
correlative analysis process,0,2006
correlative analysis process,0,2007
correlative analysis process,0,2008
correlative analysis process,0,2009
correlative analysis process,0,2010
correlative analysis process,0,2011
correlative analysis process,1,2012
correlative analysis process,0,2013
correlative analysis process,0,2014
correlative analysis process,0,2015
cosmology,0,1990
cosmology,0,1991
cosmology,0,1992
cosmology,0,1993
cosmology,0,1994
cosmology,0,1995
cosmology,0,1996
cosmology,0,1997
cosmology,0,1998
cosmology,0,1999
cosmology,0,2000
cosmology,0,2001
cosmology,0,2002
cosmology,0,2003
cosmology,0,2004
cosmology,0,2005
cosmology,0,2006
cosmology,0,2007
cosmology,0,2008
cosmology,0,2009
cosmology,0,2010
cosmology,0,2011
cosmology,1,2012
cosmology,0,2013
cosmology,0,2014
cosmology,0,2015
Costs,0,1990
Costs,0,1991
Costs,0,1992
Costs,0,1993
Costs,0,1994
Costs,0,1995
Costs,0,1996
Costs,0,1997
Costs,0,1998
Costs,0,1999
Costs,0,2000
Costs,0,2001
Costs,0,2002
Costs,0,2003
Costs,0,2004
Costs,0,2005
Costs,0,2006
Costs,0,2007
Costs,1,2008
Costs,0,2009
Costs,0,2010
Costs,0,2011
Costs,0,2012
Costs,0,2013
Costs,0,2014
Costs,0,2015
cross-filtered queries,0,1990
cross-filtered queries,0,1991
cross-filtered queries,0,1992
cross-filtered queries,0,1993
cross-filtered queries,0,1994
cross-filtered queries,0,1995
cross-filtered queries,0,1996
cross-filtered queries,0,1997
cross-filtered queries,0,1998
cross-filtered queries,0,1999
cross-filtered queries,0,2000
cross-filtered queries,0,2001
cross-filtered queries,0,2002
cross-filtered queries,0,2003
cross-filtered queries,0,2004
cross-filtered queries,0,2005
cross-filtered queries,0,2006
cross-filtered queries,0,2007
cross-filtered queries,0,2008
cross-filtered queries,0,2009
cross-filtered queries,1,2010
cross-filtered queries,0,2011
cross-filtered queries,0,2012
cross-filtered queries,0,2013
cross-filtered queries,0,2014
cross-filtered queries,0,2015
customer feedback data,0,1990
customer feedback data,0,1991
customer feedback data,0,1992
customer feedback data,0,1993
customer feedback data,0,1994
customer feedback data,0,1995
customer feedback data,0,1996
customer feedback data,0,1997
customer feedback data,0,1998
customer feedback data,0,1999
customer feedback data,0,2000
customer feedback data,0,2001
customer feedback data,0,2002
customer feedback data,0,2003
customer feedback data,0,2004
customer feedback data,0,2005
customer feedback data,0,2006
customer feedback data,0,2007
customer feedback data,0,2008
customer feedback data,1,2009
customer feedback data,0,2010
customer feedback data,0,2011
customer feedback data,0,2012
customer feedback data,0,2013
customer feedback data,0,2014
customer feedback data,0,2015
customized analytics tools,0,1990
customized analytics tools,0,1991
customized analytics tools,0,1992
customized analytics tools,0,1993
customized analytics tools,0,1994
customized analytics tools,0,1995
customized analytics tools,0,1996
customized analytics tools,0,1997
customized analytics tools,0,1998
customized analytics tools,0,1999
customized analytics tools,0,2000
customized analytics tools,0,2001
customized analytics tools,0,2002
customized analytics tools,0,2003
customized analytics tools,0,2004
customized analytics tools,0,2005
customized analytics tools,0,2006
customized analytics tools,0,2007
customized analytics tools,0,2008
customized analytics tools,1,2009
customized analytics tools,0,2010
customized analytics tools,0,2011
